model_id,model_family,model_family_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,component_count,cycle,n_observations,races,mae,rmse,mean_error_dem,brier,winner_accuracy,mean_error,absolute_mean_error
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,-0.2,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,-0.0,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,0.2,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,0.4,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,0.6,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,0.8,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_40__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.4,1.0,3,2012,32,32,10.123538594430897,13.277083452231782,-0.32682534412001996,0.1051908900586404,0.875,-0.32682534412001996,0.32682534412001996
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,-1.0,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,-0.8,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,-0.6,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,-0.4,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,-0.2,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,-0.0,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,0.2,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,0.4,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,0.6,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,0.8,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_60__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.6,1.0,3,2012,32,32,10.09437192776423,13.273796961964553,0.13984132254664616,0.10195658487826945,0.875,0.13984132254664616,0.13984132254664616
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,-1.0,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,-0.8,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,-0.6,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,-0.4,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,-0.2,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,-0.0,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,0.2,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,0.4,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,0.6,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,0.8,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p0_80__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.8,1.0,3,2012,32,32,10.09987693605678,13.286910180058696,0.6065079892133136,0.0988912500321659,0.875,0.6065079892133136,0.6065079892133136
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,-1.0,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,-0.8,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,-0.6,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,-0.4,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,-0.2,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,-0.0,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,0.2,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,0.4,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,0.6,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,0.8,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_10__approval_p1_00__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,1.0,1.0,3,2012,32,32,10.129043602723446,13.316374658066321,1.0731746558799793,0.09599863231350822,0.875,1.0731746558799793,1.0731746558799793
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,-1.0,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,-0.8,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,-0.6,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,-0.4,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,-0.2,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,-0.0,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,0.2,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,0.4,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,0.6,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,0.8,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_00__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.0,1.0,3,2012,32,32,10.215101287834129,13.333695408920883,-1.2701586774533542,0.11222837917143529,0.84375,-1.2701586774533542,1.2701586774533542
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,-1.0,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,-0.8,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,-0.6,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,-0.4,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,-0.2,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,-0.0,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,0.2,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,0.4,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
generic_plus_approval_plus_midterm__gb_p0_15__approval_p0_20__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.2,0.6,3,2012,32,32,10.156767954500795,13.297357993352133,-0.8034920107866863,0.10866483507823226,0.875,-0.8034920107866863,0.8034920107866863
