snapshot_id,cycle,state,race_id,snapshot_date,days_out,actual_margin_dem,fundamentals_margin_dem,polling_margin_dem,has_polling,poll_count,pollster_count,effective_poll_count,mean_poll_age_days,production_polling_weight,production_bayesian_margin_dem,production_posterior_sd,margin_movement_dem,actual_dem_win,fundamentals_prob_dem,production_prob_dem,probability_movement,abs_probability_movement,fundamentals_winner_dem,production_winner_dem,winner_call_changed
2024_WA_9533_20241105_D120,2024,WA,2024_WA,2024-07-08,120,18.501674485843935,19.581006369581385,8.930381132094404,True,4.0,3.0,1.152105248570349,57.00486202042211,0.18,17.66389382683373,5.5,-1.917112542747656,1,0.9976697143692499,0.9957904128806719,-0.0018793014885779558,0.0018793014885779558,True,True,False
2024_WI_9534_20241105_D120,2024,WI,2024_WI,2024-07-08,120,0.8677410241822372,0.3681265330679895,5.322348171521778,True,15.0,11.0,7.898843086751613,17.942743457970323,0.18,1.2598864279896715,5.5,0.8917598949216821,1,0.5284488478658376,0.5962532292835975,0.0678043814177599,0.0678043814177599,True,True,False
2024_WV_9479_20241105_D120,2024,WV,2024_WV,2024-07-08,120,-42.47776205712924,-39.86706462784405,-33.0,True,1.0,1.0,1.0,34.0,0.054,-39.49624313794047,5.5,0.3708214899035837,0,4.386193684548667e-06,4.919533313400423e-06,5.333396288517558e-07,5.333396288517558e-07,False,False,False
2024_WY_9535_20241105_D120,2024,WY,2024_WY,2024-07-08,120,-51.380342939975975,-45.23086875117019,,False,0.0,,0.0,,0.0,-45.23086875117019,5.5,0.0,0,8.341114887051372e-07,8.341114887051372e-07,0.0,0.0,False,False,False
2024_AZ_9505_20241105_D090,2024,AZ,2024_AZ,2024-08-07,90,2.4624583141814895,0.0436633582586227,5.072160095662148,True,36.0,24.0,8.623851958706439,13.697370301242705,0.265,1.376214993670557,5.5,1.3325516354119342,1,0.5033779047790524,0.6048884630359823,0.1015105582569299,0.1015105582569299,True,True,False
2024_CA_9506_20241105_D090,2024,CA,2024_CA_REGULAR,2024-08-07,90,17.745034382389406,29.54782272133514,29.89227588796967,True,4.0,2.0,1.425719376935454,41.98653559327531,0.265,29.63910281049329,5.5,0.0912800891581504,1,0.9998931211848388,0.9998960976451624,2.9764603236559495e-06,2.9764603236559495e-06,True,True,False
2024_CA_10013_20241105_D090,2024,CA,2024_CA_SPECIAL,2024-08-07,90,17.50078847533601,29.54782272133514,,False,0.0,,0.0,,0.0,29.54782272133514,5.5,0.0,1,0.9998931211848388,0.9998931211848388,0.0,0.0,True,True,False
2024_CT_9507_20241105_D090,2024,CT,2024_CT,2024-08-07,90,19.20478918086353,20.12009817615569,,False,0.0,,0.0,,0.0,20.12009817615569,5.5,0.0,1,0.9980270605148398,0.9980270605148398,0.0,0.0,True,True,False
2024_DE_9508_20241105_D090,2024,DE,2024_DE,2024-08-07,90,17.782937775828344,18.983488329968942,,False,0.0,,0.0,,0.0,18.983488329968942,5.5,0.0,1,0.9971977509022608,0.9971977509022608,0.0,0.0,True,True,False
2024_FL_9509_20241105_D090,2024,FL,2024_FL,2024-08-07,90,-12.991751177582984,-3.659509324283111,-5.589208322762368,True,11.0,10.0,3.7466864034731673,18.986547835918824,0.265,-4.170879558880114,5.5,-0.511370234597003,0,0.2437089147759465,0.21573475175437812,-0.027974163021568382,0.027974163021568382,False,False,False
2024_IN_9511_20241105_D090,2024,IN,2024_IN,2024-08-07,90,-20.401222284822257,-16.660096014885927,-9.8,True,1.0,1.0,1.0,308.0,0.0795,-16.114718381702495,5.5,0.5453776331834312,0,0.005734279187891632,0.006781362002646548,0.0010470828147549158,0.0010470828147549158,False,False,False
2024_MA_9514_20241105_D090,2024,MA,2024_MA,2024-08-07,90,19.847565736102283,33.9610990802963,23.0,True,1.0,1.0,1.0,69.0,0.0795,33.08969170341275,5.5,-0.8714073768835533,1,0.9999727223741307,0.9999642796936746,-8.442680456077767e-06,8.442680456077767e-06,True,True,False
2024_MD_9513_20241105_D090,2024,MD,2024_MD,2024-08-07,90,12.106519772814307,33.78809409418467,7.159990241546537,True,9.0,7.0,1.7422008926016586,61.11693393050255,0.265,26.731646573235565,5.5,-7.056447520949106,1,0.9999712222511223,0.9997445502962505,-0.00022667195487180436,0.00022667195487180436,True,True,False
2024_MI_9515_20241105_D090,2024,MI,2024_MI,2024-08-07,90,0.3515485263113902,2.5571186888189135,5.541787989593517,True,25.0,11.0,9.133122356569215,20.577233225237944,0.265,3.348056053524183,5.5,0.7909373647052695,1,0.688112973303896,0.7380912234987976,0.04997825019490165,0.04997825019490165,True,True,False
2024_MN_9516_20241105_D090,2024,MN,2024_MN,2024-08-07,90,16.235543437695867,7.00902729713334,19.574561375256287,True,3.0,2.0,1.6936684652452287,22.586078579464974,0.19875,9.506427195160276,5.5,2.497399898026936,1,0.8974286860555913,0.9498748378893285,0.05244615183373713,0.05244615183373713,True,True,False
2024_MO_9518_20241105_D090,2024,MO,2024_MO,2024-08-07,90,-14.096355376281892,-15.941641288802888,-9.22816141296053,True,5.0,3.0,1.0126062181038726,49.69096644866982,0.265,-14.162569121704664,5.5,1.7790721670982244,0,0.007151802486424384,0.012337819811971372,0.005186017325546988,0.005186017325546988,False,False,False
2024_MS_9517_20241105_D090,2024,MS,2024_MS,2024-08-07,90,-25.624382405477704,-17.03997165477772,,False,0.0,,0.0,,0.0,-17.03997165477772,5.5,0.0,0,0.005101547835476667,0.005101547835476667,0.0,0.0,False,False,False
2024_MT_9519_20241105_D090,2024,MT,2024_MT,2024-08-07,90,-7.278178886452224,-17.064360184096206,-2.1728706545375993,True,9.0,6.0,1.6711975840884414,10.393635806525213,0.265,-13.118115458763176,5.5,3.9462447253330297,0,0.005063384876074299,0.016965531511109792,0.011902146635035494,0.011902146635035494,False,False,False
2024_ND_9525_20241105_D090,2024,ND,2024_ND,2024-08-07,90,-33.03319923672319,-34.70481684579326,-15.440833825195272,True,3.0,3.0,1.2235659285527112,9.474932119157051,0.19875,-30.876100220449413,5.5,3.828716625343848,0,2.1669929575939253e-05,7.085886894306985e-05,4.9188939367130594e-05,4.9188939367130594e-05,False,False,False
2024_NE_9520_20241105_D090,2024,NE,2024_NE_REGULAR,2024-08-07,90,-6.694085293448069,-19.83810449320345,,False,0.0,,0.0,,0.0,-19.83810449320345,5.5,0.0,0,0.0021524546656258702,0.0021524546656258702,0.0,0.0,False,False,False
2024_NE_9553_20241105_D090,2024,NE,2024_NE_SPECIAL,2024-08-07,90,-25.155052646777293,-19.83810449320345,,False,0.0,,0.0,,0.0,-19.83810449320345,5.5,0.0,0,0.0021524546656258702,0.0021524546656258702,0.0,0.0,False,False,False
2024_NJ_9522_20241105_D090,2024,NJ,2024_NJ,2024-08-07,90,9.857537839129066,15.872567173589683,10.979152769525223,True,3.0,3.0,2.0379009618455304,36.30921286830294,0.19875,14.900001060781872,5.5,-0.9725661128078116,1,0.9926948088319518,0.9901547589378578,-0.0025400498940940652,0.0025400498940940652,True,True,False
2024_NM_9523_20241105_D090,2024,NM,2024_NM,2024-08-07,90,10.113349665840444,10.766980303439478,5.729091942573322,True,4.0,4.0,1.6004638865379732,14.828865076591732,0.265,9.431939887809946,5.5,-1.335040415629532,1,0.9655068018001571,0.9487658955889422,-0.016740906211214934,0.016740906211214934,True,True,False
2024_NV_9521_20241105_D090,2024,NV,2024_NV,2024-08-07,90,1.7457448421834698,2.176234680087614,7.853976069691336,True,17.0,12.0,5.794634651706078,17.86675481215542,0.265,3.6808361483326,5.5,1.5046014682449864,1,0.6622742822641129,0.7575054465091364,0.09523116424502354,0.09523116424502354,True,True,False
2024_NY_9524_20241105_D090,2024,NY,2024_NY,2024-08-07,90,18.40805372062256,23.163669786024496,24.404801730907696,True,2.0,2.0,1.9414592803796185,4.347292081285072,0.14575,23.344564766991223,5.5,0.1808949809667268,1,0.9992298100547443,0.999271709269835,4.18992150906794e-05,4.18992150906794e-05,True,True,False
2024_OH_9526_20241105_D090,2024,OH,2024_OH,2024-08-07,90,-3.747668078104226,-8.423395295405431,4.57545469935275,True,16.0,11.0,1.8563525071677025,21.2549265609475,0.265,-4.978700046794513,5.5,3.444695248610918,0,0.06871115247687144,0.17643624692506088,0.10772509444818944,0.10772509444818944,False,False,False
2024_PA_9527_20241105_D090,2024,PA,2024_PA,2024-08-07,90,-0.2228208993178242,0.9084105186981152,7.903868583495985,True,45.0,24.0,15.706859792418824,18.21661198310087,0.265,2.762206905869551,5.5,1.853796387171436,0,0.5698187666315052,0.7015683671746327,0.13174960054312745,0.13174960054312745,True,True,False
2024_RI_9528_20241105_D090,2024,RI,2024_RI,2024-08-07,90,20.098878346212786,20.92871976791852,,False,0.0,,0.0,,0.0,20.92871976791852,5.5,0.0,1,0.9984631577997691,0.9984631577997691,0.0,0.0,True,True,False
2024_TN_9529_20241105_D090,2024,TN,2024_TN,2024-08-07,90,-30.25187665212592,-23.925540744132707,-18.15957646423146,True,6.0,3.0,2.184186581748753,39.81448622737235,0.265,-22.39756020995888,5.5,1.5279805341738282,0,0.0006085228810650198,0.0009760435669575204,0.00036752068589250065,0.00036752068589250065,False,False,False
2024_TX_9530_20241105_D090,2024,TX,2024_TX,2024-08-07,90,-8.705251955409139,-5.931442473559063,-5.894962617437324,True,18.0,12.0,6.012897694435084,38.08732278821834,0.265,-5.921775311686802,5.5,0.0096671618722607,0,0.1375829651739813,0.13793830888720496,0.00035534371322365477,0.00035534371322365477,False,False,False
2024_UT_9531_20241105_D090,2024,UT,2024_UT,2024-08-07,90,-32.640668786229845,-21.657210243703265,,False,0.0,,0.0,,0.0,-21.657210243703265,5.5,0.0,0,0.0012270406970094358,0.0012270406970094358,0.0,0.0,False,False,False
2024_VA_9504_20241105_D090,2024,VA,2024_VA,2024-08-07,90,8.952032284687988,10.039373998799812,12.55672256462094,True,6.0,5.0,8.561599031344404,26.39952148681449,0.265,10.706471368742411,5.5,0.6670973699425993,1,0.9571694955440953,0.9648777382824528,0.0077082427383575736,0.0077082427383575736,True,True,False
2024_VT_9532_20241105_D090,2024,VT,2024_VT,2024-08-07,90,32.64053697017699,36.32837310561312,,False,0.0,,0.0,,0.0,36.32837310561312,5.5,0.0,1,0.9999868881387495,0.9999868881387495,0.0,0.0,True,True,False
2024_WA_9533_20241105_D090,2024,WA,2024_WA,2024-08-07,90,18.501674485843935,19.581006369581385,8.930381132094405,True,4.0,3.0,1.152105248570349,87.00486202042211,0.265,16.758590681647334,5.5,-2.8224156879340505,1,0.9976697143692499,0.9944369050972125,-0.0032328092720373958,0.0032328092720373958,True,True,False
2024_WI_9534_20241105_D090,2024,WI,2024_WI,2024-08-07,90,0.8677410241822372,0.3681265330679895,6.560545498025807,True,21.0,14.0,10.389218800076684,14.845717235460636,0.265,2.0091175587818113,5.5,1.6409910257138218,1,0.5284488478658376,0.6506120352465085,0.12216318738067089,0.12216318738067089,True,True,False
2024_WV_9479_20241105_D090,2024,WV,2024_WV,2024-08-07,90,-42.47776205712924,-39.86706462784405,-33.0,True,1.0,1.0,1.0,64.0,0.0795,-39.32113298993045,5.5,0.5459316379136041,0,4.386193684548667e-06,5.193469798008409e-06,8.072761134597415e-07,8.072761134597415e-07,False,False,False
2024_WY_9535_20241105_D090,2024,WY,2024_WY,2024-08-07,90,-51.380342939975975,-45.23086875117019,,False,0.0,,0.0,,0.0,-45.23086875117019,5.5,0.0,0,8.341114887051372e-07,8.341114887051372e-07,0.0,0.0,False,False,False
2024_AZ_9505_20241105_D060,2024,AZ,2024_AZ,2024-09-06,60,2.4624583141814895,0.0436633582586227,7.142589462788182,True,45.0,28.0,12.265293354760813,16.785755162237745,0.35,2.528287494843968,4.5,2.4846241365853454,1,0.5041285192680549,0.7223712702263885,0.21824275095833356,0.21824275095833356,True,True,False
2024_CA_9506_20241105_D060,2024,CA,2024_CA_REGULAR,2024-09-06,60,17.745034382389406,29.54782272133514,23.211688775655254,True,7.0,4.0,2.3616189608059694,12.887540869333677,0.35,27.33017584034718,4.5,-2.21764688098796,1,0.9999859888509245,0.9999675857447423,-1.8403106182174334e-05,1.8403106182174334e-05,True,True,False
2024_CA_10013_20241105_D060,2024,CA,2024_CA_SPECIAL,2024-09-06,60,17.50078847533601,29.54782272133514,,False,0.0,,0.0,,0.0,29.54782272133514,4.5,0.0,1,0.9999859888509245,0.9999859888509245,0.0,0.0,True,True,False
2024_CT_9507_20241105_D060,2024,CT,2024_CT,2024-09-06,60,19.20478918086353,20.12009817615569,,False,0.0,,0.0,,0.0,20.12009817615569,4.5,0.0,1,0.9995047082910302,0.9995047082910302,0.0,0.0,True,True,False
2024_DE_9508_20241105_D060,2024,DE,2024_DE,2024-09-06,60,17.782937775828344,18.983488329968942,,False,0.0,,0.0,,0.0,18.983488329968942,4.5,0.0,1,0.9992388944700688,0.9992388944700688,0.0,0.0,True,True,False
2024_FL_9509_20241105_D060,2024,FL,2024_FL,2024-09-06,60,-12.991751177582984,-3.659509324283111,-3.8009832186645895,True,17.0,12.0,8.122090690662285,16.338820282991268,0.35,-3.709025187316629,4.5,-0.0495158630335179,0,0.20035008747163155,0.19736650653714444,-0.0029835809344871123,0.0029835809344871123,False,False,False
2024_IN_9511_20241105_D060,2024,IN,2024_IN,2024-09-06,60,-20.401222284822257,-16.660096014885927,-9.8,True,1.0,1.0,1.0,338.0,0.105,-15.939785933322904,4.5,0.7203100815630226,0,0.001830710884893951,0.002402640857517725,0.0005719299726237739,0.0005719299726237739,False,False,False
2024_MA_9514_20241105_D060,2024,MA,2024_MA,2024-09-06,60,19.847565736102283,33.9610990802963,23.0,True,1.0,1.0,1.0,99.0,0.105,32.81018367686519,4.5,-1.1509154034311069,1,0.9999973602992592,0.9999959205348191,-1.4397644401142884e-06,1.4397644401142884e-06,True,True,False
2024_MD_9513_20241105_D060,2024,MD,2024_MD,2024-09-06,60,12.106519772814307,33.78809409418467,3.5027146781334615,True,11.0,9.0,1.9041264352040064,12.254379234065786,0.35,23.18821129856675,4.5,-10.599882795617924,1,0.9999971817962701,0.9998447466209445,-0.0001524351753255937,0.0001524351753255937,True,True,False
2024_MI_9515_20241105_D060,2024,MI,2024_MI,2024-09-06,60,0.3515485263113902,2.5571186888189135,5.498533710851105,True,39.0,22.0,15.04163251970268,12.041436204634016,0.35,3.5866139465301803,4.5,1.0294952577112668,1,0.7245528867560581,0.7951963088113688,0.07064342205531071,0.07064342205531071,True,True,False
2024_MN_9516_20241105_D060,2024,MN,2024_MN,2024-09-06,60,16.235543437695867,7.00902729713334,11.963025489935465,True,5.0,3.0,2.485665219570197,13.697133953927226,0.35,8.742926664614084,4.5,1.7338993674807437,1,0.9340707433781675,0.9646603037863863,0.030589560408218808,0.030589560408218808,True,True,False
2024_MO_9518_20241105_D060,2024,MO,2024_MO,2024-09-06,60,-14.096355376281892,-15.941641288802888,-13.800333801403957,True,7.0,4.0,1.7334081131749506,7.824179867241429,0.35,-15.192183668213262,4.5,0.7494576205896255,0,0.0024009594743984643,0.0031852903208900458,0.0007843308464915814,0.0007843308464915814,False,False,False
2024_MS_9517_20241105_D060,2024,MS,2024_MS,2024-09-06,60,-25.624382405477704,-17.03997165477772,,False,0.0,,0.0,,0.0,-17.03997165477772,4.5,0.0,0,0.0015860901833799454,0.0015860901833799454,0.0,0.0,False,False,False
2024_MT_9519_20241105_D060,2024,MT,2024_MT,2024-09-06,60,-7.278178886452224,-17.064360184096206,-3.0851378208092974,True,12.0,9.0,3.73183568149008,21.02783503066844,0.35,-12.17163235694579,4.5,4.892727827150416,0,0.0015715497955298696,0.009916572737444737,0.008345022941914868,0.008345022941914868,False,False,False
2024_ND_9525_20241105_D060,2024,ND,2024_ND,2024-09-06,60,-33.03319923672319,-34.70481684579326,-15.440833825195266,True,3.0,3.0,1.2235659285527116,39.47493211915705,0.2624999999999999,-29.64802130288629,4.5,5.056795542906972,0,1.992471078231248e-06,1.3490106515810215e-05,1.1497635437578968e-05,1.1497635437578968e-05,False,False,False
2024_NE_9520_20241105_D060,2024,NE,2024_NE_REGULAR,2024-09-06,60,-6.694085293448069,-19.83810449320345,,False,0.0,,0.0,,0.0,-19.83810449320345,4.5,0.0,0,0.0005510069558124567,0.0005510069558124567,0.0,0.0,False,False,False
2024_NE_9553_20241105_D060,2024,NE,2024_NE_SPECIAL,2024-09-06,60,-25.155052646777293,-19.83810449320345,-17.0,True,1.0,1.0,1.0,10.0,0.105,-19.540103521417088,4.5,0.2980009717863616,0,0.0005510069558124567,0.0006167059224947857,6.569896668232901e-05,6.569896668232901e-05,False,False,False
2024_NJ_9522_20241105_D060,2024,NJ,2024_NJ,2024-09-06,60,9.857537839129066,15.872567173589683,6.02644048770079,True,4.0,4.0,1.427364281945968,29.60655762100396,0.35,12.426422833528571,4.5,-3.446144340061112,1,0.997535644646681,0.9909862481086239,-0.006549396538057084,0.006549396538057084,True,True,False
2024_NM_9523_20241105_D060,2024,NM,2024_NM,2024-09-06,60,10.113349665840444,10.766980303439478,9.439294508113798,True,7.0,5.0,3.514698229367439,17.98191608604431,0.35,10.30229027507549,4.5,-0.4646900283639876,1,0.9832474645712235,0.980092591936554,-0.0031548726346695144,0.0031548726346695144,True,True,False
2024_NV_9521_20241105_D060,2024,NV,2024_NV,2024-09-06,60,1.7457448421834698,2.176234680087614,9.4740010045248,True,25.0,16.0,9.467169198107506,15.909839196867711,0.35,4.730452893640629,4.5,2.554218213553015,1,0.6948940547098172,0.8568245542913533,0.16193049958153605,0.16193049958153605,True,True,False
2024_NY_9524_20241105_D060,2024,NY,2024_NY,2024-09-06,60,18.40805372062256,23.163669786024496,24.40480173090769,True,2.0,2.0,1.9414592803796185,34.34729208128506,0.1925,23.40258768541451,4.5,0.2389178993900138,1,0.9998432990544559,0.9998568363095741,1.3537255118212244e-05,1.3537255118212244e-05,True,True,False
2024_OH_9526_20241105_D060,2024,OH,2024_OH,2024-09-06,60,-3.747668078104226,-8.423395295405431,3.1795795528955613,True,19.0,13.0,2.7435743430519453,8.742507666330633,0.35,-4.362354098500084,4.5,4.061041196905347,0,0.039699209343057526,0.1611171587604229,0.12141794941736538,0.12141794941736538,False,False,False
2024_PA_9527_20241105_D060,2024,PA,2024_PA,2024-09-06,60,-0.2228208993178242,0.9084105186981152,6.534014772045058,True,60.0,30.0,17.525346234172357,17.59203755047602,0.35,2.8773720073695452,4.5,1.9689614886714304,0,0.5850601384880733,0.7480588334016711,0.16299869491359786,0.16299869491359786,True,True,False
2024_RI_9528_20241105_D060,2024,RI,2024_RI,2024-09-06,60,20.098878346212786,20.92871976791852,,False,0.0,,0.0,,0.0,20.92871976791852,4.5,0.0,1,0.9996351673483347,0.9996351673483347,0.0,0.0,True,True,False
2024_TN_9529_20241105_D060,2024,TN,2024_TN,2024-09-06,60,-30.25187665212592,-23.925540744132707,-19.41352620240419,True,7.0,4.0,1.30630663879627,12.520186513813467,0.35,-22.346335654527728,4.5,1.5792050896049794,0,0.00011747457044053553,0.00021345293266608205,9.597836222554652e-05,9.597836222554652e-05,False,False,False
2024_TX_9530_20241105_D060,2024,TX,2024_TX,2024-09-06,60,-8.705251955409139,-5.931442473559063,-5.0887988375147835,True,24.0,14.0,6.9436762023522665,11.804708979429115,0.35,-5.636517200943565,4.5,0.2949252726154974,0,0.09591999895935503,0.10603891826360194,0.01011891930424691,0.01011891930424691,False,False,False
2024_UT_9531_20241105_D060,2024,UT,2024_UT,2024-09-06,60,-32.640668786229845,-21.657210243703265,-38.00000000000001,True,1.0,1.0,2.0,27.999999999999996,0.105,-23.373203168114426,4.5,-1.715992924411161,0,0.0002769938600970262,0.00014476343702779225,-0.00013223042306923397,0.00013223042306923397,False,False,False
2024_VA_9504_20241105_D060,2024,VA,2024_VA,2024-09-06,60,8.952032284687988,10.039373998799812,11.380896233536154,True,8.0,7.0,4.175583461250327,26.8459760898311,0.35,10.508906780957531,4.5,0.4695327821577191,1,0.9780568835722093,0.9815614687761999,0.003504585203990551,0.003504585203990551,True,True,False
2024_VT_9532_20241105_D060,2024,VT,2024_VT,2024-09-06,60,32.64053697017699,36.32837310561312,,False,0.0,,0.0,,0.0,36.32837310561312,4.5,0.0,1,0.9999989217800639,0.9999989217800639,0.0,0.0,True,True,False
2024_WA_9533_20241105_D060,2024,WA,2024_WA,2024-09-06,60,18.501674485843935,19.581006369581385,21.947905533649983,True,5.0,3.0,1.008005747063181,0.4663721191043667,0.35,20.40942107700539,4.5,0.828414707424006,1,0.9993927555752828,0.9995560242740572,0.0001632686987743659,0.0001632686987743659,True,True,False
2024_WI_9534_20241105_D060,2024,WI,2024_WI,2024-09-06,60,0.8677410241822372,0.3681265330679895,5.822740028070406,True,32.0,21.0,15.988536227815706,11.220934747191432,0.35,2.277241256318835,4.5,1.9091147232508456,1,0.5347522846492235,0.7029328683716982,0.16818058372247469,0.16818058372247469,True,True,False
2024_WV_9479_20241105_D060,2024,WV,2024_WV,2024-09-06,60,-42.47776205712924,-39.86706462784405,-33.98344987605589,True,2.0,2.0,1.0336477508963873,11.390210411305697,0.1925,-38.73446878812483,4.5,1.1325958397192224,0,2.827762014379123e-07,4.339930591850643e-07,1.5121685774715197e-07,1.5121685774715197e-07,False,False,False
2024_WY_9535_20241105_D060,2024,WY,2024_WY,2024-09-06,60,-51.380342939975975,-45.23086875117019,,False,0.0,,0.0,,0.0,-45.23086875117019,4.5,0.0,0,3.718651173095399e-08,3.718651173095399e-08,0.0,0.0,False,False,False
2024_AZ_9505_20241105_D030,2024,AZ,2024_AZ,2024-10-06,30,2.4624583141814895,0.0436633582586227,8.349487267817944,True,64.0,34.0,24.94843722880475,15.138086313451389,0.5,4.1965753130382835,3.5,4.152911954779661,1,0.5053080174213744,0.8850080508707332,0.37970003344935876,0.37970003344935876,True,True,False
2024_CA_9506_20241105_D030,2024,CA,2024_CA_REGULAR,2024-10-06,30,17.745034382389406,29.54782272133514,20.595615254595156,True,11.0,5.0,3.887967398555178,14.611090531289149,0.5,25.07171898796515,3.5,-4.4761037333699925,1,0.9999994248785796,0.9999949292602677,-4.4956183119504445e-06,4.4956183119504445e-06,True,True,False
2024_CA_10013_20241105_D030,2024,CA,2024_CA_SPECIAL,2024-10-06,30,17.50078847533601,29.54782272133514,,False,0.0,,0.0,,0.0,29.54782272133514,3.5,0.0,1,0.9999994248785796,0.9999994248785796,0.0,0.0,True,True,False
2024_CT_9507_20241105_D030,2024,CT,2024_CT,2024-10-06,30,19.20478918086353,20.12009817615569,16.0,True,1.0,1.0,1.0,18.0,0.15,19.502083449732336,3.5,-0.618014726423354,1,0.9999436637665071,0.9999239150948489,-1.9748671658215144e-05,1.9748671658215144e-05,True,True,False
2024_DE_9508_20241105_D030,2024,DE,2024_DE,2024-10-06,30,17.782937775828344,18.983488329968942,20.5,True,1.0,1.0,1.0,17.0,0.15,19.2109650804736,3.5,0.2274767505046568,1,0.9999020934488111,0.999912345318331,1.0251869519861678e-05,1.0251869519861678e-05,True,True,False
2024_FL_9509_20241105_D030,2024,FL,2024_FL,2024-10-06,30,-12.991751177582984,-3.659509324283111,-4.932260157526845,True,30.0,19.0,15.903771161533118,12.84040036540648,0.5,-4.295884740904978,3.5,-0.6363754166218674,0,0.14435659599784412,0.11016788508007805,-0.03418871091776607,0.03418871091776607,False,False,False
2024_IN_9511_20241105_D030,2024,IN,2024_IN,2024-10-06,30,-20.401222284822257,-16.660096014885927,-13.046563200747045,True,4.0,3.0,2.8210722073347863,9.413068537768424,0.5,-14.853329607816486,3.5,1.806766407069441,0,0.0003029721385353649,0.00072910604522749,0.0004261339066921251,0.0004261339066921251,False,False,False
2024_MA_9514_20241105_D030,2024,MA,2024_MA,2024-10-06,30,19.847565736102283,33.9610990802963,22.85112041237769,True,5.0,5.0,3.570247481522332,11.021203127029446,0.5,28.406109746336995,3.5,-5.5549893339593055,1,0.9999999327465415,0.999998997973762,-9.347727795150362e-07,9.347727795150362e-07,True,True,False
2024_MD_9513_20241105_D030,2024,MD,2024_MD,2024-10-06,30,12.106519772814307,33.78809409418467,9.596142508518712,True,17.0,11.0,7.034565832204228,17.247481282946595,0.5,21.69211830135169,3.5,-12.09597579283298,1,0.9999999268436968,0.9999737696513787,-2.6157192318021494e-05,2.6157192318021494e-05,True,True,False
2024_MI_9515_20241105_D030,2024,MI,2024_MI,2024-10-06,30,0.3515485263113902,2.5571186888189135,4.8192010545450135,True,58.0,31.0,25.947964830157037,17.278918922069824,0.5,3.688159871681964,3.5,1.1310411828630509,1,0.7761709650523414,0.8573557845715736,0.08118481951923218,0.08118481951923218,True,True,False
2024_MN_9516_20241105_D030,2024,MN,2024_MN,2024-10-06,30,16.235543437695867,7.00902729713334,9.240597863218824,True,10.0,5.0,5.521301830467079,19.16401647885559,0.5,8.124812580176082,3.5,1.115785283042742,1,0.9679657122984925,0.9811271982644492,0.013161485965956676,0.013161485965956676,True,True,False
2024_MO_9518_20241105_D030,2024,MO,2024_MO,2024-10-06,30,-14.096355376281892,-15.941641288802888,-7.792069769504067,True,11.0,7.0,5.870642686358848,20.738480423519523,0.5,-11.866855529153478,3.5,4.07478575964941,0,0.00042961455805402376,0.003107940169435279,0.0026783256113812556,0.0026783256113812556,False,False,False
2024_MS_9517_20241105_D030,2024,MS,2024_MS,2024-10-06,30,-25.624382405477704,-17.03997165477772,-13.0,True,1.0,1.0,1.0,3.0,0.15,-16.433975906561063,3.5,0.6059957482166567,0,0.00025188278890009855,0.000338175372042255,8.629258314215644e-05,8.629258314215644e-05,False,False,False
2024_MT_9519_20241105_D030,2024,MT,2024_MT,2024-10-06,30,-7.278178886452224,-17.064360184096206,-6.185075592336579,True,15.0,10.0,4.09207987251368,18.698323856197057,0.5,-11.624717888216392,3.5,5.439642295879814,0,0.00024891389467276114,0.0034949531215912205,0.0032460392269184593,0.0032460392269184593,False,False,False
2024_ND_9525_20241105_D030,2024,ND,2024_ND,2024-10-06,30,-33.03319923672319,-34.70481684579326,-19.82144652855991,True,6.0,4.0,3.093121605748721,10.41070466472175,0.5,-27.263131687176585,3.5,7.441685158616675,0,4.6843353974714344e-08,1.7468904905644532e-06,1.7000471365897388e-06,1.7000471365897388e-06,False,False,False
2024_NE_9520_20241105_D030,2024,NE,2024_NE_REGULAR,2024-10-06,30,-6.694085293448069,-19.83810449320345,,False,0.0,,0.0,,0.0,-19.83810449320345,3.5,0.0,0,6.461581057032816e-05,6.461581057032816e-05,0.0,0.0,False,False,False
2024_NE_9553_20241105_D030,2024,NE,2024_NE_SPECIAL,2024-10-06,30,-25.155052646777293,-19.83810449320345,-17.714349466783293,True,2.0,1.0,1.6894991557186754,20.712564396851047,0.275,-19.254071860937906,3.5,0.5840326322655436,0,6.461581057032816e-05,8.583652626512793e-05,2.1220715694799774e-05,2.1220715694799774e-05,False,False,False
2024_NJ_9522_20241105_D030,2024,NJ,2024_NJ,2024-10-06,30,9.857537839129066,15.872567173589683,6.026440487700789,True,4.0,4.0,1.4273642819459678,59.60655762100396,0.5,10.949503830645236,3.5,-4.923063342944447,1,0.9995557162166724,0.9951532448062996,-0.004402471410372755,0.004402471410372755,True,True,False
2024_NM_9523_20241105_D030,2024,NM,2024_NM,2024-10-06,30,10.113349665840444,10.766980303439478,11.21757263277184,True,10.0,7.0,4.946061462644855,29.283881550082263,0.5,10.99227646810566,3.5,0.2252961646661813,1,0.9947057661606425,0.9952525411250073,0.0005467749643647268,0.0005467749643647268,True,True,False
2024_NV_9521_20241105_D030,2024,NV,2024_NV,2024-10-06,30,1.7457448421834698,2.176234680087614,9.458556487654713,True,39.0,20.0,16.969775884836235,17.850749072912095,0.5,5.817395583871163,3.5,3.6411609037835495,1,0.7423601524026568,0.9442185547111374,0.2018584023084805,0.2018584023084805,True,True,False
