race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,dem_candidate,gop_candidate,dem_votes,gop_votes,other_votes,total_votes,dem_two_party_share,gop_two_party_share,actual_margin_dem,winner_party,presidential_result_year,presidential_dem_candidate,presidential_gop_candidate,presidential_dem_two_party_share,presidential_gop_two_party_share,presidential_margin_dem,presidential_winner_party,senate_overperformance_dem,senate_overperformance_abs,senate_outperformed_presidential_baseline,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbency_source,lineage_appointed_incumbent,lineage_candidate_match_method,incumbency_override_applied,incumbency_audit_flag,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,source,source_url,source_status,source_dataset,source_doi,source_file,notes,incumbent_name,incumbent_party,incumbent_running,open_seat,dem_vote_share,gop_vote_share,manual_review,class_assignment_method,class_assignment_notes,incumbency_reference_date,lineage_officeholder_count,lineage_incumbent_name,lineage_incumbent_party,lineage_incumbent_bioguide_id,lineage_incumbent_term_start,lineage_incumbent_term_end,lineage_incumbent_term_how,lineage_officeholder_status,lineage_dem_candidate_match_score,lineage_gop_candidate_match_score,lineage_incumbent_candidate_party,lineage_incumbent_running,lineage_open_seat,incumbency_override_status,incumbency_override_notes,existing_incumbency_name_available,existing_incumbency_party_available,existing_incumbency_running_available,existing_open_seat_available,audit_existing_name_match_score,audit_incumbent_name_agrees,audit_incumbent_party_agrees,audit_incumbent_running_agrees,audit_open_seat_agrees
2022_GA,2022,2022-11-08,GA,Georgia,3,GA_CLASS_3,regular,False,RAPHAEL WARNOCK,HERSCHEL JUNIOR WALKER,1946117,1908442,81365,3935924,50.4887070090249,49.5112929909751,0.9774140180497994,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",50.11932966290865,49.88067033709135,0.2386593258172951,D,0.7387546922325043,0.7387546922325043,True,Raphael G. Warnock,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,49.44498420193073,48.48777567859542,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Raphael G. Warnock,D,W000790,2021-01-20,2023-01-03,special-election,single_match,0.9656,0.2538,D,True,False,,,False,False,False,False,,,,,
2022_HI,2022,2022-11-08,HI,Hawaii,3,HI_CLASS_3,regular,False,"SCHATZ, BRIAN","MCDERMOTT, BOB",290894,106358,11896,409148,73.22656651193701,26.77343348806299,46.45313302387402,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",65.03266464651489,34.96733535348512,30.06532929302977,D,16.387803730844247,16.387803730844247,True,Brian Schatz,D,True,False,audited_senate_seat_lineage,False,confirmed_name_match,True,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,71.09750017108723,25.994994476326415,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Brian Schatz,D,S001194,2017-01-03,2023-01-03,,single_match,0.725,0.044,D,True,False,confirmed,Reversed candidate-name format.,False,False,False,False,,,,,
2022_IA,2022,2022-11-08,IA,Iowa,3,IA_CLASS_3,regular,False,MICHAEL FRANKEN,CHUCK GRASSLEY,533330,681501,15585,1230416,43.90157972590426,56.09842027409574,-12.196840548191474,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",45.816736915362945,54.183263084637055,-8.36652616927411,R,-3.8303143789173646,3.8303143789173646,False,Chuck Grassley,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,43.34550265926321,55.387852563685776,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Chuck Grassley,R,G000386,2017-01-03,2023-01-03,,single_match,0.2276,1.0,R,True,False,,,False,False,False,False,,,,,
2022_ID,2022,2022-11-08,ID,Idaho,3,ID_CLASS_3,regular,False,DAVID ROTH,MIKE CRAPO,169808,358539,62543,590890,32.13948408905511,67.86051591094488,-35.721031821889774,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",34.12285707492213,65.87714292507788,-31.754285850155743,R,-3.9667459717340314,3.9667459717340314,False,Mike Crapo,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,28.737666909238605,60.677791128636464,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Mike Crapo,R,C000880,2017-01-03,2023-01-03,,single_match,0.22,1.0,R,True,False,,,False,False,False,False,,,,,
2022_IL,2022,2022-11-08,IL,Illinois,3,IL_CLASS_3,regular,False,TAMMY DUCKWORTH,KATHY SALVI,2329136,1701055,68705,4098896,57.792198930522154,42.207801069477846,15.584397861044309,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",58.65904373280692,41.34095626719308,17.318087465613843,D,-1.733689604569534,1.733689604569534,False,Tammy Duckworth,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,56.82349588767317,41.50032106206159,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Tammy Duckworth,D,D000622,2017-01-03,2023-01-03,,single_match,1.0,0.1269,D,True,False,,,False,False,False,False,,,,,
2022_IN,2022,2022-11-08,IN,Indiana,3,IN_CLASS_3,regular,False,"THOMAS M. MCDERMOTT, JR.",TODD YOUNG,704411,1090165,65275,1859851,39.252224480880166,60.747775519119834,-21.495551038239668,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",41.80495199255704,58.19504800744296,-16.390096014885927,R,-5.105455023353741,5.105455023353741,False,Todd Young,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,37.87459317977623,58.615717065506864,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Todd Young,R,Y000064,2017-01-03,2023-01-03,,single_match,0.1571,1.0,R,True,False,,,False,False,False,False,,,,,
2022_KS,2022,2022-11-08,KS,Kansas,3,KS_CLASS_3,regular,False,MARK R. HOLLAND,JERRY MORAN,372214,602976,29766,1004956,38.16835693557153,61.83164306442847,-23.66328612885694,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",42.50657174436865,57.49342825563135,-14.9868565112627,R,-8.67642961759424,8.67642961759424,False,Jerry Moran,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,37.03784046266702,60.00023881642579,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Jerry Moran,R,M000934,2017-01-03,2023-01-03,,single_match,0.264,1.0,R,True,False,,,False,False,False,False,,,,,
2022_KY,2022,2022-11-08,KY,Kentucky,3,KY_CLASS_3,regular,False,CHARLES BOOKER,RAND PAUL,564311,913326,193,1477830,38.19009675583381,61.80990324416619,-23.619806488332387,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",36.79989709973703,63.20010290026297,-26.40020580052594,R,2.780399312193552,2.780399312193552,True,Rand Paul,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,38.18510924801905,61.80183106311281,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Rand Paul,R,P000603,2017-01-03,2023-01-03,,single_match,0.0957,1.0,R,True,False,,,False,False,False,False,,,,,
2022_LA,2022,2022-11-08,LA,Louisiana,3,LA_CLASS_3,regular,False,"GARY CHAMBERS, JR.",JOHN KENNEDY,246933,851568,284789,1383290,22.47908741093545,77.52091258906455,-55.0418251781291,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",40.53555954370895,59.46444045629105,-18.928880912582105,R,-36.112944265547,36.112944265547,False,John Kennedy,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,17.85113750551222,61.56106094889719,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,John Kennedy,R,K000393,2017-01-03,2023-01-03,,single_match,0.088,1.0,R,True,False,,,False,False,False,False,,,,,
2022_MD,2022,2022-11-08,MD,Maryland,3,MD_CLASS_3,regular,False,CHRIS VAN HOLLEN,CHRIS CHAFFEE,1316897,682293,3146,2002336,65.87152796882738,34.12847203117263,31.743055937654752,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",67.02904704709233,32.97095295290766,34.058094094184675,D,-2.3150381565299227,2.3150381565299227,False,Chris Van Hollen,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,65.76803293752897,34.07485057452895,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Chris Van Hollen,D,V000128,2017-01-03,2023-01-03,,single_match,1.0,0.4159,D,True,False,,,False,False,False,False,,,,,
2022_MO,2022,2022-11-08,MO,Missouri,3,MO_CLASS_3,regular,False,TRUDY BUSCH VALENTINE,ERIC SCHMITT,868875,1143636,0,2012511,43.17367706313158,56.82632293686842,-13.652645873736844,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",42.16417935559856,57.83582064440144,-15.671641288802888,R,2.018995415066044,2.018995415066044,True,Roy Blunt,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,unofficial,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,43.17367706313158,56.82632293686842,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Roy Blunt,R,B000575,2017-01-03,2023-01-03,,single_match,0.2567,0.1571,,False,True,,,False,False,False,False,,,,,
2022_NC,2022,2022-11-08,NC,North Carolina,3,NC_CLASS_3,regular,False,CHERI BEASLEY,TED BUDD,1784049,1905786,84089,3773924,48.35037339068007,51.64962660931993,-3.299253218639862,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",49.31581746681328,50.68418253318672,-1.3683650663734426,R,-1.9308881522664194,1.9308881522664194,False,Richard Burr,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,47.273050543678146,50.498791178624685,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Richard Burr,R,B001135,2017-01-03,2023-01-03,,single_match,0.176,0.22,,False,True,,,False,False,False,False,,,,,
2022_ND,2022,2022-11-08,ND,North Dakota,3,ND_CLASS_3,regular,False,KATRINA CHRISTIANSEN,JOHN HOEVEN,59995,135474,44671,240140,30.692846436007756,69.30715356399224,-38.61430712798449,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",32.78259157710337,67.21740842289663,-34.43481684579326,R,-4.179490282191232,4.179490282191232,False,John Hoeven,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,24.98334304988757,56.41459148829849,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,John Hoeven,R,H001061,2017-01-03,2023-01-03,,single_match,0.1419,1.0,R,True,False,,,False,False,False,False,,,,,
2022_NH,2022,2022-11-08,NH,New Hampshire,3,NH_CLASS_3,regular,False,MAGGIE HASSAN,DONALD C. BOLDUC,332490,275631,12854,620975,54.67497422387979,45.32502577612021,9.349948447759571,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",53.74834772159504,46.25165227840496,7.496695443190077,D,1.8532530045694937,1.8532530045694937,True,Margaret Wood Hassan,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,53.54321832601956,44.386811063247315,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Margaret Wood Hassan,D,H001076,2017-01-03,2023-01-03,,single_match,0.6292,0.0943,,False,True,,,False,False,False,False,,,,,
2022_NV,2022,2022-11-08,NV,Nevada,3,NV_CLASS_3,regular,False,"CORTEZ MASTO, CATHERINE","LAXALT, ADAM PAUL",498316,490388,32146,1020850,50.40092889277276,49.59907110722724,0.801857785545522,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",51.22311734004381,48.77688265995619,2.446234680087614,D,-1.6443768945420918,1.6443768945420918,False,Catherine Cortez Masto,D,True,False,audited_senate_seat_lineage,False,confirmed_name_match,True,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,48.81383161091247,48.03722388205907,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Catherine Cortez Masto,D,C001113,2017-01-03,2023-01-03,,single_match,0.75,0.1447,D,True,False,confirmed,Reversed candidate-name format.,False,False,False,False,,,,,
2022_NY,2022,2022-11-08,NY,New York,3,NY_CLASS_3,regular,False,CHARLES E. SCHUMER,JOE PINION,3320561,2501151,26844,5848556,57.03753466334302,42.96246533665698,14.075069326686034,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",61.71683489301225,38.28316510698775,23.433669786024495,D,-9.358600459338462,9.358600459338462,False,Charles E. Schumer,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,56.77574088373267,42.765274026614435,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Charles E. Schumer,D,S000148,2017-01-03,2023-01-03,,single_match,1.0,0.0815,D,True,False,,,False,False,False,False,,,,,
2022_OH,2022,2022-11-08,OH,Ohio,3,OH_CLASS_3,regular,False,TIM RYAN,JD VANCE,1939489,2192114,1739,4133342,46.9427725751966,53.0572274248034,-6.114454849606801,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",45.92330235229728,54.07669764770272,-8.153395295405431,R,2.03894044579863,2.03894044579863,True,Rob Portman,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,46.9230225807591,53.03490492681225,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Rob Portman,R,P000449,2017-01-03,2023-01-03,,single_match,0.1737,0.1737,,False,True,,,False,False,False,False,,,,,
2022_OK_REGULAR,2022,2022-11-08,OK,Oklahoma,3,OK_CLASS_3,regular,False,MADISON HORN,JAMES LANKFORD,369370,739960,41402,1150732,33.29667456933464,66.70332543066536,-33.40665086133072,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",33.059960503093485,66.94003949690651,-33.88007899381302,R,0.4734281324823044,0.4734281324823044,True,James Lankford,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,32.098698915125325,64.30341730307318,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,James Lankford,R,L000575,2017-01-03,2023-01-03,,single_match,0.2115,1.0,R,True,False,,,False,False,False,False,,,,,
2022_OK_SPECIAL,2022,2022-11-08,OK,Oklahoma,2,OK_CLASS_2,special,True,KENDRA HORN,MARKWAYNE MULLIN,405389,710643,34449,1150481,36.324137659135225,63.675862340864775,-27.35172468172955,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",33.059960503093485,66.94003949690651,-33.88007899381302,R,6.528354312083472,6.528354312083472,True,James M. Inhofe,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,35.23647935081066,61.76920783567916,False,special_election_override,Special election for the Class 2 seat,2022-11-07,1,James M. Inhofe,R,I000024,2021-01-03,2023-01-03,,single_match,0.176,0.22,,False,True,,,False,False,False,False,,,,,
2022_OR,2022,2022-11-08,OR,Oregon,3,OR_CLASS_3,regular,False,WYDEN RON,PERKINS JO RAE,1076424,788991,62534,1927949,57.704264198583154,42.295735801416846,15.408528397166307,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",58.30715698544173,41.69284301455827,16.614313970883458,D,-1.2057855737171508,1.2057855737171508,False,Ron Wyden,D,True,False,audited_senate_seat_lineage,False,confirmed_name_match,True,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,55.83259723156577,40.923852238829966,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Ron Wyden,D,W000779,2017-01-03,2023-01-03,,single_match,0.7556,0.1913,D,True,False,confirmed,Reordered candidate-name format.,False,False,False,False,,,,,
2022_PA,2022,2022-11-08,PA,Pennsylvania,3,PA_CLASS_3,regular,False,JOHN K FETTERMAN,MEHMET C OZ,2751012,2487260,129749,5368021,52.51754777147884,47.48245222852116,5.035095542957677,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",50.58920525934906,49.41079474065094,1.178410518698115,D,3.856685024259562,3.856685024259562,True,Patrick J. Toomey,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,51.248160169269084,46.33476657412481,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Patrick J. Toomey,R,T000461,2017-01-03,2023-01-03,,single_match,0.1375,0.0815,,False,True,,,False,False,False,False,,,,,
2022_SC,2022,2022-11-08,SC,South Carolina,3,SC_CLASS_3,regular,False,KRYSTLE MATTHEWS,TIM SCOTT,627616,1066274,1812,1695702,37.05175660757192,62.94824339242808,-25.896486784856165,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",44.073391250417906,55.926608749582094,-11.853217499164188,R,-14.043269285691977,14.043269285691977,False,Tim Scott,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,37.012163693856586,62.88097790767482,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Tim Scott,R,S001184,2017-01-03,2023-01-03,,single_match,0.176,1.0,R,True,False,,,False,False,False,False,,,,,
2022_SD,2022,2022-11-08,SD,South Dakota,3,SD_CLASS_3,regular,False,BRIAN L BENGS,JOHN R THUNE,91007,242316,14697,348020,27.302946391338132,72.69705360866188,-45.39410721732374,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",36.5652201383185,63.4347798616815,-26.869559723362997,R,-18.524547493960746,18.524547493960746,False,John Thune,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,26.149933911844148,69.627032929142,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,John Thune,R,T000250,2017-01-03,2023-01-03,,single_match,0.1435,0.95,R,True,False,,,False,False,False,False,,,,,
2022_UT,2022,2022-11-08,UT,Utah,3,UT_CLASS_3,regular,False,EVAN MCMULLIN,MIKE LEE,459958,571974,44129,1076061,44.57251059178318,55.42748940821682,-10.854978816433643,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",39.30639487814837,60.69360512185163,-21.387210243703265,R,10.532231427269622,10.532231427269622,True,Mike Lee,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,42.74460276880214,53.15442154301661,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Mike Lee,R,L000577,2017-01-03,2023-01-03,,single_match,0.1048,1.0,R,True,False,,,False,False,False,False,,,,,
2022_VT,2022,2022-11-08,VT,Vermont,3,VT_CLASS_3,regular,False,PETER WELCH,GERALD MALLOY,196575,80468,10343,287386,70.95468934425342,29.04531065574658,41.90937868850685,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",68.29918655280656,31.70081344719344,36.59837310561312,D,5.311005582893728,5.311005582893728,True,Patrick J. Leahy,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,68.40103554104932,27.999972162875014,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Patrick J. Leahy,D,L000174,2017-01-03,2023-01-03,,single_match,0.2115,0.1571,,False,True,,,False,False,False,False,,,,,
2022_WA,2022,2022-11-08,WA,Washington,3,WA_CLASS_3,regular,False,PATTY MURRAY,TIFFANY SMILEY,1741827,1299322,6751,3047900,57.27529298959045,42.72470701040955,14.550585979180894,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",59.92550318479069,40.07449681520931,19.851006369581384,D,-5.30042039040049,5.30042039040049,False,Patty Murray,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,57.14843006660323,42.63007316513009,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Patty Murray,D,M001111,2017-01-03,2023-01-03,,single_match,1.0,0.2115,D,True,False,,,False,False,False,False,,,,,
2022_WI,2022,2022-11-08,WI,Wisconsin,3,WI_CLASS_3,regular,False,MANDELA BARNES,RON JOHNSON,1310467,1337185,4825,2652477,49.49543973301627,50.50456026698373,-1.0091205339674616,R,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",50.319063266533995,49.680936733466005,0.6381265330679895,D,-1.647247067035451,1.647247067035451,False,Ron Johnson,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,49.40540483480159,50.41268972360552,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2022-11-07,1,Ron Johnson,R,J000293,2017-01-03,2023-01-03,,single_match,0.132,1.0,R,True,False,,,False,False,False,False,,,,,
2024_AZ,2024,2024-11-05,AZ,Arizona,1,AZ_CLASS_1,regular,False,RUBEN GALLEGO,KARI LAKE,1676335,1595761,75868,3347964,51.231229157090745,48.768770842909255,2.4624583141814895,D,2020,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",50.15683167912931,49.84316832087069,0.3136633582586228,D,2.1487949559228667,2.1487949559228667,True,Kyrsten Sinema,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,unofficial,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,50.070281520350875,47.66362481794906,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2024-11-04,1,Kyrsten Sinema,D,S001191,2019-01-03,2025-01-03,,single_match,0.2037,0.1435,,False,True,,,False,False,False,False,,,,,
