bias_correction_dem,global_sd,races,adjusted_residual_mean,adjusted_residual_sd,margin_mae,margin_rmse,brier,binary_log_loss,margin_negative_log_likelihood,expected_calibration_error,root_mean_squared_calibration_error,maximum_calibration_error,coverage_50,coverage_error_50,absolute_coverage_error_50,coverage_80,coverage_error_80,absolute_coverage_error_80,coverage_95,coverage_error_95,absolute_coverage_error_95,mean_absolute_coverage_error,maximum_absolute_coverage_error,rank_brier,rank_binary_log_loss,rank_margin_negative_log_likelihood,rank_expected_calibration_error,rank_mean_absolute_coverage_error,average_rank,weighted_selection_score,pareto_optimal,recommended
-3.0,11.75,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08099094740205952,0.28432463057705676,3.851461189498268,0.07322957572961378,0.11242004209709679,0.2840004627276589,0.6410256410256411,0.14102564102564108,0.14102564102564108,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.07193732193732198,0.14102564102564108,674.0,528.0,79.0,674.0,434.0,477.8,411.3333333333333,False,False
-3.0,12.0,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08127198624962448,0.284713225103397,3.8531901219201345,0.0750061713538614,0.11663393407504988,0.28295680941515106,0.6666666666666666,0.16666666666666663,0.16666666666666663,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.0804843304843305,0.16666666666666663,683.0,536.0,94.0,692.0,503.0,501.6,433.6666666666667,False,False
-3.0,12.25,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08156794328970267,0.2852318124003625,3.855655948449833,0.073303083827476,0.1110198229772332,0.28195505332364207,0.6752136752136753,0.17521367521367526,0.17521367521367526,0.8760683760683761,0.07606837606837602,0.07606837606837602,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.08618233618233621,0.17521367521367526,692.0,547.0,113.0,676.0,543.0,514.2,447.3333333333333,False,False
-3.0,12.5,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.0818782034754201,0.2858694187265294,3.8587834732284767,0.07676362972354392,0.11323412133853769,0.2809927344329004,0.6752136752136753,0.17521367521367526,0.17521367521367526,0.8803418803418803,0.08034188034188028,0.08034188034188028,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.08760683760683763,0.17521367521367526,702.0,557.0,136.0,703.0,551.0,529.8,464.1666666666667,False,False
-3.0,12.75,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08220216678264229,0.2866160393321214,3.8625054600528106,0.07599346529820451,0.10880238062712619,0.2800675806083965,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.09188034188034189,0.17948717948717952,709.0,569.0,166.0,697.0,576.0,543.4,480.5,False,False
-3.0,13.0,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08253924807916432,0.2874625353705102,3.866761684781916,0.07290359239434709,0.10736207730238673,0.2791774900940134,0.6923076923076923,0.1923076923076923,0.1923076923076923,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.09757834757834756,0.1923076923076923,715.0,576.0,193.0,672.0,609.0,553.0,493.0,False,False
-3.0,13.25,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08288887709120164,0.28840054384427816,3.871498114575626,0.07515674814929543,0.11194609327296703,0.29834947739366013,0.6965811965811965,0.19658119658119655,0.19658119658119655,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.09900284900284899,0.19658119658119655,718.0,588.0,225.0,693.0,620.0,568.8,511.5,False,False
-3.0,13.5,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08325049842669978,0.28942239870752723,3.876666195085569,0.07482724934120029,0.11166432801729398,0.2974633856079094,0.7094017094017094,0.20940170940170943,0.20940170940170943,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.10470085470085473,0.20940170940170943,722.0,600.0,256.0,691.0,661.0,586.0,531.0,False,False
-3.0,13.75,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08362357162419248,0.29052106154621027,3.882222229809442,0.07704578395167697,0.10975750748445129,0.2558742503959839,0.7136752136752137,0.2136752136752137,0.2136752136752137,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.10897435897435899,0.2136752136752137,724.0,609.0,295.0,706.0,682.0,603.2,551.8333333333334,False,False
-3.0,14.0,234,1.3978756768573943,11.313899106042696,7.956612001597356,11.37591061898382,0.08400757120366316,0.29169006050568197,3.888126838358475,0.07667199492043612,0.10993775339983948,0.2546856398361306,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.11324786324786325,0.2222222222222222,725.0,617.0,330.0,701.0,701.0,614.8,567.3333333333334,False,False
